,player_id,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
3084,horryro01,1993-94,23,HOU,NBA,SF,81,81,29.3,4.0,8.7,.459,0.5,1.7,.324,3.4,7.0,.491,.490,1.4,1.9,.732,1.6,3.9,5.4,2.9,1.5,0.9,1.7,2.3,9.9
3085,horryro01,1994-95,24,HOU,NBA,PF,64,61,32.4,3.8,8.4,.447,1.3,3.5,.379,2.4,4.8,.497,.527,1.3,1.8,.761,1.3,3.8,5.1,3.4,1.5,1.2,1.9,2.5,10.2
3086,horryro01,1995-96,25,HOU,NBA,SF,71,71,37.1,4.2,10.3,.410,2.0,5.5,.366,2.2,4.8,.459,.507,1.6,2.0,.776,1.4,4.4,5.8,4.0,1.6,1.5,2.3,2.8,12.0
3087,horryro01,1996-97,26,TOT,NBA,SF,54,29,25.8,2.9,6.7,.436,0.9,2.9,.318,2.0,3.8,.524,.504,1.1,1.7,.667,1.3,3.1,4.4,2.0,1.2,1.0,1.3,2.8,7.8
3088,horryro01,1997-98,27,LAL,NBA,PF,72,71,30.4,2.8,5.8,.476,0.3,1.3,.204,2.5,4.5,.554,.499,1.6,2.3,.692,2.6,4.9,7.5,2.3,1.6,1.3,1.4,3.3,7.4
3089,horryro01,1998-99,28,LAL,NBA,PF,38,5,19.6,1.8,3.8,.459,0.5,1.2,.444,1.2,2.7,.465,.527,0.9,1.2,.739,1.5,2.5,4.0,1.5,0.9,1.0,1.3,2.7,4.9
3090,horryro01,1999-00,29,LAL,NBA,PF,76,0,22.2,2.1,4.8,.438,0.4,1.2,.309,1.7,3.5,.483,.478,1.2,1.5,.788,1.8,3.0,4.8,1.6,1.1,1.1,1.0,2.5,5.7
3091,horryro01,2000-01,30,LAL,NBA,PF,79,1,20.1,1.9,4.8,.387,0.7,2.0,.346,1.2,2.8,.415,.458,0.7,1.1,.711,1.2,2.6,3.7,1.6,0.7,0.7,1.0,2.7,5.2
3092,horryro01,2001-02,31,LAL,NBA,PF,81,23,26.4,2.3,5.7,.398,0.9,2.5,.374,1.3,3.2,.416,.480,1.3,1.7,.783,1.6,4.3,5.9,2.9,1.0,1.1,1.1,2.6,6.8
3093,horryro01,2002-03,32,LAL,NBA,PF,80,26,29.3,2.3,6.0,.387,0.6,2.2,.288,1.7,3.7,.445,.440,1.3,1.7,.769,2.3,4.2,6.4,2.9,1.2,0.8,1.4,3.1,6.5
3094,horryro01,2003-04,33,SAS,NBA,PF,81,1,15.9,1.7,4.3,.405,0.5,1.3,.380,1.2,3.0,.417,.464,0.9,1.3,.645,1.3,2.0,3.4,1.2,0.6,0.6,0.7,2.0,4.8
3095,horryro01,2004-05,34,SAS,NBA,PF,75,16,18.6,2.1,5.0,.419,0.7,1.8,.370,1.4,3.2,.447,.487,1.1,1.5,.789,1.2,2.4,3.6,1.1,0.9,0.8,0.9,1.8,6.0
3096,horryro01,2005-06,35,SAS,NBA,PF,63,3,18.8,1.8,4.6,.384,0.8,2.3,.368,0.9,2.3,.399,.474,0.7,1.1,.647,1.1,2.7,3.8,1.3,0.7,0.8,0.7,1.8,5.1
3097,horryro01,2006-07,36,SAS,NBA,PF,68,8,16.5,1.3,3.7,.359,0.7,2.2,.336,0.6,1.5,.392,.458,0.6,0.9,.594,1.1,2.3,3.4,1.1,0.7,0.6,0.6,1.5,3.9
3098,horryro01,2007-08,37,SAS,NBA,PF,45,5,13.0,0.8,2.6,.319,0.4,1.6,.257,0.4,1.1,.408,.395,0.4,0.6,.643,0.8,1.6,2.4,1.0,0.5,0.4,0.5,1.2,2.5
3099,houseed01,2000-01,22,MIA,NBA,PG,50,0,11.0,2.1,4.9,.421,0.4,1.1,.345,1.7,3.8,.443,.460,0.5,0.7,.686,0.1,0.7,0.8,1.0,0.3,0.0,0.7,1.2,5.0
3100,houseed01,2001-02,23,MIA,NBA,PG,64,3,19.2,3.3,8.2,.399,0.8,2.5,.344,2.4,5.7,.422,.450,0.7,0.8,.857,0.3,1.5,1.7,1.9,0.7,0.1,1.3,1.5,8.0
3101,houseed01,2002-03,24,MIA,NBA,SG,55,7,18.6,3.1,8.1,.387,0.7,2.2,.300,2.5,5.9,.420,.428,0.6,0.7,.861,0.3,1.5,1.8,1.6,0.8,0.0,0.8,1.3,7.5
3102,houseed01,2003-04,25,LAC,NBA,SG,60,10,19.8,2.7,7.5,.359,0.9,2.3,.375,1.8,5.2,.351,.415,0.6,0.8,.800,0.5,1.8,2.3,2.5,1.1,0.1,1.1,1.5,6.8
3103,houseed01,2004-05,26,TOT,NBA,PG-SG,68,7,13.1,2.4,5.4,.451,0.6,1.4,.454,1.8,4.0,.450,.511,0.3,0.4,.852,0.2,1.0,1.2,1.4,0.6,0.1,0.5,1.0,5.8
3104,houseed01,2005-06,27,PHO,NBA,PG,81,0,17.5,4.0,9.4,.422,1.5,3.9,.389,2.4,5.5,.445,.503,0.4,0.5,.805,0.2,1.4,1.6,1.8,0.5,0.1,0.9,1.2,9.8
3105,houseed01,2006-07,28,NJN,NBA,SG,56,1,16.9,3.2,7.5,.428,1.3,3.1,.429,1.9,4.4,.427,.517,0.6,0.6,.917,0.3,1.4,1.6,1.2,0.5,0.1,0.5,1.2,8.4
3106,houseed01,2007-08,29,BOS,NBA,PG,78,2,19.0,2.8,6.8,.409,1.5,3.8,.393,1.3,3.0,.429,.519,0.4,0.5,.917,0.2,1.9,2.1,1.9,0.8,0.1,1.0,1.5,7.5
3107,houseed01,2008-09,30,BOS,NBA,PG,81,0,18.3,3.1,6.9,.445,1.9,4.2,.444,1.2,2.7,.445,.579,0.5,0.7,.792,0.1,1.8,1.9,1.1,0.8,0.1,0.7,1.4,8.5
3108,houseed01,2009-10,31,TOT,NBA,PG-SG,68,0,17.9,2.5,6.7,.380,1.2,3.3,.348,1.4,3.4,.412,.467,0.7,0.8,.923,0.2,1.4,1.6,1.3,0.6,0.1,0.7,1.2,7.0
3109,houseed01,2010-11,32,MIA,NBA,SG,56,1,17.5,2.3,5.7,.399,1.2,3.1,.389,1.1,2.6,.411,.505,0.7,0.7,.950,0.2,1.5,1.6,1.1,0.6,0.1,0.5,1.2,6.5
3110,howardw01,2004-05,19,ORL,NBA,PF,82,82,32.6,4.3,8.3,.520,0.0,0.0,.000,4.3,8.2,.521,.520,3.4,5.0,.671,3.5,6.5,10.0,0.9,0.9,1.7,2.0,2.8,12.0
3111,howardw01,2005-06,20,ORL,NBA,PF,82,81,36.8,5.7,10.7,.531,0.0,0.0,.000,5.7,10.7,.532,.531,4.3,7.3,.595,3.5,9.0,12.5,1.5,0.8,1.4,2.6,3.4,15.8
3112,howardw01,2006-07,21,ORL,NBA,C,82,82,36.9,6.4,10.6,.603,0.0,0.0,.500,6.4,10.6,.603,.603,4.8,8.1,.586,3.5,8.8,12.3,1.9,0.9,1.9,3.9,3.0,17.6
3113,howardw01,2007-08,22,ORL,NBA,C,82,82,37.7,7.1,11.9,.599,0.0,0.0,.000,7.1,11.8,.601,.599,6.5,10.9,.590,3.4,10.8,14.2,1.3,0.9,2.1,3.2,3.3,20.7
3114,howardw01,2008-09,23,ORL,NBA,C,79,79,35.7,7.1,12.4,.572,0.0,0.0,.000,7.1,12.4,.573,.572,6.4,10.7,.594,4.3,9.6,13.8,1.4,1.0,2.9,3.0,3.4,20.6
3115,howardw01,2009-10,24,ORL,NBA,C,82,82,34.7,6.2,10.2,.612,0.0,0.1,.000,6.2,10.1,.617,.612,5.9,10.0,.592,3.5,9.7,13.2,1.8,0.9,2.8,3.3,3.5,18.3
3116,howardw01,2010-11,25,ORL,NBA,C,78,78,37.6,7.9,13.4,.593,0.0,0.1,.000,7.9,13.3,.597,.593,7.0,11.7,.596,4.0,10.1,14.1,1.4,1.4,2.4,3.6,3.3,22.9
3117,howardw01,2011-12,26,ORL,NBA,C,54,54,38.3,7.7,13.4,.573,0.0,0.1,.000,7.7,13.3,.579,.573,5.2,10.6,.491,3.7,10.8,14.5,1.9,1.5,2.1,3.2,2.9,20.6
3118,howardw01,2012-13,27,LAL,NBA,C,76,76,35.8,6.2,10.7,.578,0.0,0.1,.167,6.2,10.6,.581,.579,4.7,9.5,.492,3.3,9.1,12.4,1.4,1.1,2.4,3.0,3.8,17.1
3119,howardw01,2013-14,28,HOU,NBA,C,71,71,33.7,6.7,11.3,.591,0.0,0.1,.286,6.6,11.2,.594,.593,4.9,9.0,.547,3.3,8.9,12.2,1.8,0.8,1.8,3.2,3.4,18.3
3120,howardw01,2014-15,29,HOU,NBA,C,41,41,29.8,6.1,10.3,.593,0.0,0.0,.500,6.1,10.3,.594,.595,3.5,6.6,.528,2.7,7.8,10.5,1.2,0.7,1.3,2.8,3.3,15.8
3121,howardw01,2015-16,30,HOU,NBA,C,71,71,32.1,5.2,8.5,.620,0.0,0.1,.000,5.2,8.4,.626,.620,3.3,6.7,.489,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,13.7
3122,howardw01,2016-17,31,ATL,NBA,C,51,51,29.5,5.3,8.2,.644,0.0,0.0,.000,5.3,8.2,.647,.644,3.0,5.4,.553,4.3,8.7,13.0,1.2,0.9,1.3,2.1,2.9,13.5
3123,howarjo01,2003-04,23,DAL,NBA,SF,67,29,23.7,3.4,7.9,.430,0.3,1.0,.303,3.1,7.0,.448,.449,1.4,2.1,.703,2.2,3.3,5.5,1.4,1.0,0.8,1.0,2.5,8.6
3124,howarjo01,2004-05,24,DAL,NBA,SF,76,76,32.2,5.0,10.4,.475,0.4,1.5,.296,4.5,8.9,.506,.497,2.2,3.1,.733,2.2,4.1,6.4,1.4,1.5,0.6,1.6,2.8,12.6
3125,howarjo01,2005-06,25,DAL,NBA,SF,59,58,32.5,5.9,12.6,.471,0.5,1.1,.429,5.5,11.5,.475,.489,3.3,4.5,.734,2.1,4.2,6.3,1.9,1.2,0.4,1.3,2.8,15.6
3126,howarjo01,2006-07,26,DAL,NBA,SF,70,69,35.1,7.0,15.4,.459,1.3,3.4,.385,5.7,11.9,.480,.501,3.5,4.2,.827,1.9,4.9,6.8,1.8,1.2,0.8,1.8,2.6,18.9
3127,howarjo01,2007-08,27,DAL,NBA,SF,76,76,36.3,7.5,16.4,.455,0.9,2.8,.319,6.6,13.6,.482,.482,4.1,5.1,.813,1.6,5.4,7.0,2.2,0.8,0.4,1.5,2.7,19.9
3128,howarjo01,2008-09,28,DAL,NBA,SF,52,51,32.0,6.8,15.1,.451,1.1,3.2,.345,5.7,11.8,.480,.488,3.3,4.2,.782,1.1,3.9,5.1,1.6,1.1,0.6,1.7,2.6,18.0
3129,howarjo01,2009-10,29,TOT,NBA,SF,35,12,26.2,4.5,11.1,.405,0.7,2.5,.267,3.8,8.6,.444,.434,3.1,4.0,.784,0.9,2.7,3.6,1.4,0.7,0.3,1.3,2.6,12.7
3130,howarjo01,2010-11,30,WAS,NBA,SF,18,10,22.7,3.2,9.0,.358,0.4,1.6,.241,2.8,7.4,.383,.380,1.6,2.6,.617,1.0,3.1,4.1,1.3,0.7,0.3,1.1,1.9,8.4
3131,howarjo01,2011-12,31,UTA,NBA,SF,43,18,23.0,3.3,8.4,.399,0.2,0.9,.243,3.1,7.5,.417,.411,1.7,2.3,.773,0.9,2.8,3.7,1.2,0.7,0.2,1.2,2.1,8.7
3132,howarjo01,2012-13,32,MIN,NBA,SF,11,4,18.8,2.8,7.0,.403,0.5,1.5,.313,2.4,5.5,.426,.435,0.6,1.1,.583,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,6.7
3133,howarju01,1994-95,21,WSB,NBA,PF,65,52,36.1,7.0,14.3,.489,0.0,0.1,.000,7.0,14.2,.492,.489,3.0,4.5,.664,2.8,5.6,8.4,2.5,0.8,0.2,2.6,3.6,17.0
3134,howarju01,1995-96,22,WSB,NBA,PF,81,81,40.7,9.0,18.5,.489,0.0,0.2,.308,9.0,18.4,.490,.490,3.9,5.3,.749,2.3,5.8,8.1,4.4,0.8,0.5,3.7,3.3,22.1
3135,howarju01,1996-97,23,WSB,NBA,SF,82,82,40.5,7.8,16.0,.486,0.0,0.0,.000,7.8,16.0,.487,.486,3.6,4.7,.756,2.5,5.5,8.0,3.8,1.1,0.3,3.0,3.2,19.1
3136,howarju01,1997-98,24,WAS,NBA,PF,64,64,40.0,7.2,15.5,.467,0.0,0.0,.000,7.2,15.5,.468,.467,4.0,5.6,.721,2.5,4.5,7.0,3.3,1.3,0.4,2.9,3.5,18.5
3137,howarju01,1998-99,25,WAS,NBA,SF,36,36,39.7,7.9,16.8,.474,0.0,0.1,.000,7.9,16.7,.476,.474,3.1,4.1,.753,2.5,5.6,8.1,3.0,1.2,0.4,2.6,3.6,18.9
3138,howarju01,1999-00,26,WAS,NBA,PF,82,82,35.5,6.2,13.5,.459,0.0,0.1,.000,6.2,13.4,.462,.459,2.5,3.4,.735,1.6,4.1,5.7,3.0,0.8,0.3,2.7,3.6,14.9
3139,howarju01,2000-01,27,TOT,NBA,PF,81,81,36.7,7.2,15.0,.479,0.0,0.0,.000,7.2,15.0,.480,.479,3.7,4.7,.773,2.1,5.0,7.1,2.8,0.9,0.5,3.0,3.6,18.0
3140,howarju01,2001-02,28,TOT,NBA,PF,81,72,32.5,5.7,12.4,.460,0.0,0.0,.000,5.7,12.4,.461,.460,3.2,4.2,.761,2.8,4.8,7.6,2.1,0.6,0.6,1.9,3.3,14.6
3141,howarju01,2002-03,29,DEN,NBA,PF,77,77,35.5,7.4,16.4,.450,0.0,0.1,.500,7.3,16.3,.449,.450,3.7,4.6,.803,2.4,5.2,7.6,3.0,1.0,0.4,2.5,3.1,18.4
3142,howarju01,2003-04,30,ORL,NBA,PF,81,77,35.5,6.5,14.4,.453,0.0,0.0,.000,6.5,14.4,.453,.453,3.9,4.9,.809,2.1,4.9,7.0,2.0,0.7,0.3,2.2,3.5,17.0
3143,howarju01,2004-05,31,HOU,NBA,PF,61,47,26.6,4.0,8.9,.451,0.0,0.0,.000,4.0,8.9,.452,.451,1.6,1.9,.843,2.1,3.6,5.7,1.5,0.5,0.1,1.3,2.3,9.6
3144,howarju01,2005-06,32,HOU,NBA,PF,80,80,31.7,4.9,10.7,.459,0.0,0.1,.000,4.9,10.7,.461,.459,1.9,2.4,.806,2.1,4.6,6.7,1.4,0.6,0.1,1.7,2.9,11.8
3145,howarju01,2006-07,33,HOU,NBA,PF,80,38,26.5,3.9,8.3,.465,0.0,0.0,,3.9,8.3,.465,.465,1.9,2.4,.824,1.7,4.2,5.9,1.6,0.4,0.1,1.4,2.6,9.7
3146,howarju01,2007-08,34,DAL,NBA,PF,50,0,7.1,0.5,1.3,.359,0.0,0.0,,0.5,1.3,.359,.359,0.2,0.3,.786,0.4,1.2,1.6,0.3,0.1,0.0,0.3,1.2,1.1
3147,howarju01,2008-09,35,TOT,NBA,SF-PF,42,2,11.2,1.8,3.5,.510,0.0,0.0,,1.8,3.5,.510,.510,0.5,0.8,.676,0.7,1.1,1.8,0.6,0.2,0.1,0.6,1.7,4.1
3148,howarju01,2009-10,36,POR,NBA,C,73,27,22.4,2.6,5.1,.509,0.0,0.0,.000,2.6,5.1,.511,.509,0.8,1.0,.786,1.5,3.1,4.6,0.8,0.4,0.1,1.0,2.6,6.0
3149,howarju01,2010-11,37,MIA,NBA,PF,57,0,10.4,1.0,2.2,.440,0.0,0.0,,1.0,2.2,.440,.440,0.5,0.6,.829,0.6,1.5,2.1,0.4,0.2,0.1,0.4,1.1,2.4
3150,howarju01,2011-12,38,MIA,NBA,PF,28,0,6.8,0.6,2.0,.309,0.0,0.0,,0.6,2.0,.309,.309,0.3,0.4,.800,0.6,1.0,1.7,0.4,0.1,0.0,0.7,0.6,1.5
3151,howarju01,2012-13,39,MIA,NBA,PF,7,2,7.3,1.4,2.7,.526,0.0,0.0,,1.4,2.7,.526,.526,0.1,0.1,1.000,0.0,1.1,1.1,0.9,0.0,0.0,0.6,1.3,3.0
3152,hudsole01,2009-10,25,TOT,NBA,PG,25,0,5.2,0.8,2.1,.396,0.2,0.6,.313,0.6,1.5,.432,.443,0.4,0.5,.846,0.3,0.4,0.7,0.5,0.3,0.1,0.6,0.5,2.3
3153,hudsole01,2010-11,26,WAS,NBA,PG,11,0,6.6,0.5,2.2,.250,0.4,1.4,.267,0.2,0.8,.222,.333,0.2,0.4,.500,0.1,0.4,0.5,1.5,0.4,0.1,0.6,0.9,1.6
3154,hudsole01,2011-12,27,TOT,NBA,PG,16,0,20.9,3.9,10.1,.383,1.0,4.0,.250,2.9,6.1,.469,.432,2.1,2.6,.829,0.4,2.4,2.9,2.3,0.9,0.2,2.0,1.6,10.9
3155,hudsole01,2014-15,30,LAC,NBA,SG,5,0,11.2,1.2,2.8,.429,0.6,1.2,.500,0.6,1.6,.375,.536,0.6,0.8,.750,0.2,1.4,1.6,1.0,1.2,0.2,0.6,0.8,3.6
3156,hudsotr01,1997-98,21,UTA,NBA,PG,8,0,2.9,0.8,1.8,.429,0.0,0.4,.000,0.8,1.4,.545,.429,0.0,0.0,,0.1,0.1,0.3,0.5,0.3,0.0,0.1,0.1,1.5
3157,hudsotr01,1998-99,22,LAC,NBA,PG,25,6,21.0,2.4,6.0,.400,0.6,1.9,.319,1.8,4.1,.437,.450,1.4,1.5,.895,0.6,1.6,2.2,3.7,0.4,0.1,1.5,1.1,6.8
3158,hudsotr01,1999-00,23,LAC,NBA,PG,62,38,25.7,3.3,8.7,.377,1.0,3.1,.311,2.3,5.6,.414,.433,1.2,1.5,.811,0.5,1.9,2.4,3.9,0.7,0.0,1.7,1.0,8.8
3159,hudsotr01,2000-01,24,ORL,NBA,PG,75,7,13.4,1.7,5.0,.336,0.3,1.5,.202,1.4,3.5,.392,.366,1.1,1.4,.817,0.5,0.9,1.4,2.2,0.5,0.0,1.2,1.1,4.8
3160,hudsotr01,2001-02,25,ORL,NBA,PG,81,4,22.9,4.4,10.1,.434,0.8,2.3,.353,3.6,7.8,.459,.475,2.2,2.5,.876,0.4,1.4,1.8,3.1,0.7,0.1,2.0,1.5,11.7
3161,hudsotr01,2002-03,26,MIN,NBA,PG,79,74,32.9,5.2,12.1,.428,1.2,3.4,.365,3.9,8.7,.452,.479,2.6,2.9,.900,0.5,1.8,2.3,5.7,0.8,0.1,2.3,2.0,14.2
3162,hudsotr01,2003-04,27,MIN,NBA,PG,29,1,17.3,2.8,7.1,.386,1.1,2.7,.403,1.7,4.5,.377,.461,0.9,1.1,.818,0.1,1.1,1.2,2.4,0.2,0.0,1.2,1.1,7.5
3163,hudsotr01,2004-05,28,MIN,NBA,PG,79,32,21.9,3.4,8.4,.401,1.1,3.3,.345,2.2,5.1,.436,.468,0.9,1.1,.778,0.2,1.1,1.3,3.6,0.3,0.1,1.4,1.5,8.7
3164,hudsotr01,2005-06,29,MIN,NBA,PG,36,0,22.2,3.5,9.3,.381,1.1,2.8,.396,2.4,6.4,.375,.441,1.3,1.4,.923,0.2,1.0,1.2,2.9,0.3,0.1,1.1,1.5,9.5
3165,hudsotr01,2006-07,30,MIN,NBA,PG,34,6,16.3,2.2,5.7,.379,0.8,2.4,.350,1.4,3.4,.400,.451,0.8,0.9,.813,0.2,1.2,1.4,2.1,0.4,0.1,1.2,0.7,5.9
3166,hudsotr01,2007-08,31,GSW,NBA,PG,9,0,10.3,1.0,3.4,.290,0.4,1.3,.333,0.6,2.1,.263,.355,0.7,0.7,1.000,0.0,0.8,0.8,1.0,0.3,0.0,0.8,0.4,3.1
3167,hughela01,1998-99,20,PHI,NBA,PG,50,1,19.8,3.4,8.3,.411,0.2,1.0,.154,3.2,7.2,.448,.420,2.1,3.0,.709,1.7,2.1,3.8,1.5,0.9,0.3,1.4,1.9,9.1
3168,hughela01,1999-00,21,TOT,NBA,SG,82,37,28.3,5.6,14.0,.400,0.4,1.5,.232,5.2,12.5,.421,.413,3.4,4.6,.740,1.4,2.9,4.3,2.5,1.4,0.3,2.4,2.3,15.0
3169,hughela01,2000-01,22,GSW,NBA,SG,50,45,36.9,6.2,16.1,.383,0.3,1.5,.187,5.9,14.6,.403,.391,3.9,5.0,.766,1.5,4.0,5.5,4.5,1.9,0.6,3.0,2.9,16.5
3170,hughela01,2001-02,23,GSW,NBA,SG,73,56,28.1,4.7,11.1,.423,0.2,1.3,.194,4.5,9.8,.453,.435,2.6,3.5,.737,1.1,2.2,3.4,4.3,1.5,0.3,2.3,2.1,12.3
3171,hughela01,2002-03,24,WAS,NBA,PG,67,56,31.9,5.2,11.1,.467,0.4,1.2,.367,4.7,9.9,.479,.487,2.0,2.8,.731,1.0,3.6,4.6,3.1,1.3,0.4,2.0,2.2,12.8
3172,hughela01,2003-04,25,WAS,NBA,SG,61,61,33.8,6.6,16.5,.397,1.3,3.8,.341,5.3,12.7,.414,.437,4.4,5.5,.797,1.6,3.8,5.3,2.4,1.6,0.4,2.5,2.4,18.8
3173,hughela01,2004-05,26,WAS,NBA,SG,61,61,38.7,7.7,17.8,.430,1.0,3.4,.282,6.7,14.4,.465,.457,5.8,7.4,.777,1.2,5.0,6.3,4.7,2.9,0.3,2.5,2.8,22.0
3174,hughela01,2005-06,27,CLE,NBA,SG,36,31,35.6,5.3,13.0,.409,0.8,2.1,.368,4.6,10.9,.417,.439,4.1,5.4,.756,0.7,3.8,4.5,3.6,1.5,0.6,2.8,3.3,15.5
3175,hughela01,2006-07,28,CLE,NBA,SG,70,68,37.1,5.4,13.6,.400,1.1,3.2,.333,4.4,10.4,.420,.439,3.0,4.4,.676,0.6,3.2,3.8,3.7,1.3,0.4,2.2,2.3,14.9
3176,hughela01,2007-08,29,TOT,NBA,PG-SG,68,57,29.7,4.5,11.8,.381,1.0,2.9,.345,3.5,8.9,.392,.423,2.2,2.8,.798,0.6,2.8,3.4,2.7,1.5,0.3,1.7,2.0,12.2
3177,hughela01,2008-09,30,TOT,NBA,SF-SG,55,20,26.9,4.1,10.1,.402,1.4,3.5,.389,2.7,6.6,.409,.469,2.1,2.6,.807,0.3,2.6,2.9,2.2,1.3,0.3,1.3,1.7,11.6
3178,hughela01,2009-10,31,TOT,NBA,SG,45,16,24.8,3.0,8.6,.355,1.0,3.1,.309,2.1,5.5,.381,.411,2.1,2.5,.832,0.5,2.6,3.2,3.0,1.2,0.3,1.7,1.6,9.1
3179,hughela01,2011-12,33,ORL,NBA,PG,9,0,12.7,0.6,2.4,.227,0.1,0.8,.143,0.4,1.7,.267,.250,0.1,0.2,.500,0.1,0.4,0.6,0.8,0.2,0.0,1.3,1.1,1.3
3180,hummero01,2013-14,24,MIN,NBA,SF,53,5,12.4,1.3,3.3,.379,0.6,1.7,.360,0.7,1.7,.398,.469,0.3,0.3,.938,0.7,1.8,2.5,0.4,0.3,0.0,0.2,1.1,3.4
3181,hummero01,2014-15,25,MIN,NBA,SF,45,4,16.5,1.8,3.8,.459,0.4,1.1,.314,1.4,2.7,.521,.506,0.5,0.6,.828,0.7,2.3,3.0,0.6,0.4,0.2,0.4,1.9,4.4
3182,humphkr01,2004-05,19,UTA,NBA,PF,67,4,13.0,1.7,4.3,.404,0.0,0.1,.333,1.7,4.2,.406,.408,0.7,1.5,.436,1.1,1.9,2.9,0.6,0.4,0.3,0.8,1.4,4.1
3183,humphkr01,2005-06,20,UTA,NBA,PF,62,2,10.0,1.2,3.3,.379,0.0,0.1,.000,1.2,3.2,.389,.379,0.5,1.0,.523,0.9,1.6,2.5,0.5,0.4,0.3,0.5,1.3,3.0
3184,humphkr01,2006-07,21,TOR,NBA,PF,60,2,11.2,1.5,3.1,.470,0.0,0.0,,1.5,3.1,.470,.470,0.9,1.3,.671,1.3,1.8,3.1,0.3,0.2,0.4,0.5,1.6,3.8
3185,humphkr01,2007-08,22,TOR,NBA,PF,70,0,13.2,2.3,4.8,.483,0.0,0.0,.000,2.3,4.7,.486,.483,1.1,1.8,.605,1.3,2.4,3.7,0.4,0.4,0.4,0.7,1.5,5.7
3186,humphkr01,2008-09,23,TOR,NBA,SF,29,0,9.1,1.3,3.1,.422,0.0,0.0,,1.3,3.1,.422,.422,1.3,1.7,.792,0.8,1.6,2.4,0.3,0.3,0.2,0.3,1.1,3.9
3187,humphkr01,2009-10,24,TOT,NBA,PF,69,0,17.7,2.6,5.9,.441,0.0,0.0,.000,2.6,5.9,.442,.441,1.8,2.8,.668,1.7,3.7,5.5,0.5,0.5,0.7,1.0,2.1,7.1
3188,humphkr01,2010-11,25,NJN,NBA,PF,74,44,27.9,4.1,7.9,.527,0.0,0.0,.000,4.1,7.9,.527,.527,1.7,2.6,.665,3.0,7.4,10.4,1.1,0.4,1.1,1.4,2.3,10.0
3189,humphkr01,2011-12,26,NJN,NBA,PF,62,62,34.9,5.2,10.8,.481,0.0,0.0,,5.2,10.8,.481,.481,3.4,4.5,.752,3.8,7.2,11.0,1.5,0.8,1.2,1.9,2.8,13.8
3190,humphkr01,2012-13,27,BRK,NBA,PF,65,21,18.3,2.1,4.8,.448,0.0,0.0,.000,2.1,4.7,.451,.448,1.5,1.9,.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2.0,5.8
3191,humphkr01,2013-14,28,BOS,NBA,PF,69,30,19.9,3.3,6.7,.501,0.0,0.0,.000,3.3,6.7,.503,.501,1.7,2.1,.813,1.8,4.1,5.9,1.0,0.4,0.9,0.9,2.0,8.4
3192,humphkr01,2014-15,29,WAS,NBA,PF,64,17,21.0,3.3,7.0,.473,0.0,0.1,.000,3.3,6.9,.481,.473,1.4,1.8,.744,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0
3193,humphkr01,2015-16,30,TOT,NBA,PF,53,17,15.8,2.3,5.6,.410,0.6,2.0,.315,1.6,3.5,.465,.468,1.3,1.6,.798,1.1,3.0,4.1,0.7,0.3,0.4,0.7,1.8,6.5
3194,humphkr01,2016-17,31,ATL,NBA,PF,44,1,11.9,1.6,3.6,.444,0.3,0.9,.366,1.3,2.7,.471,.491,1.1,1.4,.790,1.0,2.4,3.4,0.5,0.3,0.4,0.5,1.3,4.7
3195,huntech01,2009-10,25,GSW,NBA,C,60,9,13.1,1.8,3.6,.502,0.0,0.1,.000,1.8,3.6,.512,.502,0.9,1.2,.754,0.9,1.9,2.8,0.6,0.2,0.6,0.5,2.2,4.5
3196,hunteli01,1993-94,23,DET,NBA,PG,82,26,26.5,4.1,10.9,.375,0.8,2.5,.333,3.2,8.4,.388,.414,1.3,1.7,.732,0.6,1.7,2.3,4.8,1.5,0.1,2.2,2.1,10.3
3197,hunteli01,1994-95,24,DET,NBA,PG,42,26,22.5,2.8,7.6,.374,0.9,2.6,.333,2.0,5.0,.395,.431,1.0,1.3,.727,0.6,1.2,1.8,3.8,1.2,0.2,1.9,2.2,7.5
3198,hunteli01,1995-96,25,DET,NBA,PG,80,48,26.7,3.0,7.9,.381,1.5,3.6,.405,1.5,4.2,.360,.474,1.1,1.5,.700,0.6,1.9,2.4,2.4,1.1,0.2,1.0,2.3,8.5
3199,hunteli01,1996-97,26,DET,NBA,PG,82,76,36.9,5.1,12.7,.404,2.0,5.7,.355,3.1,7.0,.444,.484,1.9,2.5,.778,0.7,2.1,2.8,1.9,1.6,0.3,1.2,2.5,14.2
3200,hunteli01,1997-98,27,DET,NBA,PG,71,67,35.3,4.5,11.6,.383,1.2,3.7,.321,3.3,7.9,.412,.434,2.0,2.8,.740,0.9,2.6,3.5,3.2,1.7,0.1,1.5,2.5,12.1
3201,hunteli01,1998-99,28,DET,NBA,PG,49,49,35.8,4.7,10.7,.435,1.2,3.1,.386,3.4,7.6,.456,.491,1.4,1.8,.753,0.5,2.9,3.4,3.9,1.8,0.2,1.9,2.6,11.9
