,player_id,Season,Team,Lg,Salary
2155,fortsda01,2001-02,Golden State Warriors,NBA,"$4,649,534"
2156,fortsda01,2002-03,Golden State Warriors,NBA,"$5,039,068"
2157,fortsda01,2003-04,Dallas Mavericks,NBA,"$5,428,602"
2158,fortsda01,2004-05,Seattle SuperSonics,NBA,"$5,818,136"
2159,fortsda01,2005-06,Seattle SuperSonics,NBA,"$6,207,670"
2160,fortsda01,2006-07,Seattle SuperSonics,NBA,"$6,596,990"
2161,fosteje01,1999-00,Indiana Pacers,NBA,"$857,760"
2162,fosteje01,2000-01,Indiana Pacers,NBA,"$922,080"
2163,fosteje01,2001-02,Indiana Pacers,NBA,"$986,400"
2164,fosteje01,2002-03,Indiana Pacers,NBA,"$1,571,335"
2165,fosteje01,2003-04,Indiana Pacers,NBA,"$4,000,000"
2166,fosteje01,2004-05,Indiana Pacers,NBA,"$4,500,000"
2167,fosteje01,2005-06,Indiana Pacers,NBA,"$5,000,000"
2168,fosteje01,2006-07,Indiana Pacers,NBA,"$5,500,000"
2169,fosteje01,2007-08,Indiana Pacers,NBA,"$5,500,000"
2170,fosteje01,2008-09,Indiana Pacers,NBA,"$5,500,000"
2171,fosteje01,2009-10,Indiana Pacers,NBA,"$6,077,500"
2172,fosteje01,2010-11,Indiana Pacers,NBA,"$6,655,000"
2173,fosteje01,2011-12,Indiana Pacers,NBA,"$3,000,000"
2174,fournev01,2012-13,Denver Nuggets,NBA,"$1,361,400"
2175,fournev01,2013-14,Denver Nuggets,NBA,"$1,422,720"
2176,fournev01,2014-15,Orlando Magic,NBA,"$1,483,920"
2177,fournev01,2015-16,Orlando Magic,NBA,"$2,288,205"
2178,foyera01,2006-07,Minnesota Timberwolves,NBA,"$2,448,240"
2179,foyera01,2007-08,Minnesota Timberwolves,NBA,"$2,631,840"
2180,foyera01,2008-09,Minnesota Timberwolves,NBA,"$2,815,560"
2181,foyera01,2009-10,Washington Wizards,NBA,"$3,575,761"
2182,foyera01,2010-11,Los Angeles Clippers,NBA,"$4,250,000"
2183,foyera01,2011-12,Los Angeles Clippers,NBA,"$4,250,000"
2184,foyera01,2012-13,Utah Jazz,NBA,"$2,500,000"
2185,foyera01,2013-14,Denver Nuggets,NBA,"$3,000,000"
2186,foyera01,2014-15,Denver Nuggets,NBA,"$3,135,000"
2187,foyera01,2015-16,Oklahoma City Thunder,NBA,"$3,270,000"
2188,foylead01,1997-98,Golden State Warriors,NBA,"$1,495,000"
2189,foylead01,1998-99,Golden State Warriors,NBA,"$1,701,000"
2190,foylead01,1999-00,Golden State Warriors,NBA,"$1,922,520"
2191,foylead01,2000-01,Golden State Warriors,NBA,"$3,580,000"
2192,foylead01,2001-02,Golden State Warriors,NBA,"$4,400,000"
2193,foylead01,2002-03,Golden State Warriors,NBA,"$4,400,000"
2194,foylead01,2003-04,Golden State Warriors,NBA,"$4,400,000"
2195,foylead01,2004-05,Golden State Warriors,NBA,"$6,500,000"
2196,foylead01,2005-06,Golden State Warriors,NBA,"$7,312,500"
2197,foylead01,2006-07,Golden State Warriors,NBA,"$8,125,000"
2198,foylead01,2007-08,Golden State Warriors,NBA,"$8,937,500"
2199,foylead01,2007-08,Orlando Magic,NBA,"$1,219,590"
2200,foylead01,2008-09,Golden State Warriors,NBA,"$6,800,000"
2201,foylead01,2008-09,Memphis Grizzlies,NBA,"$1,262,275"
2202,foylead01,2009-10,Orlando Magic,NBA,"$1,306,455"
2203,frahmri01,2003-04,Seattle SuperSonics,NBA,"$366,931"
2204,frahmri01,2004-05,Portland Trail Blazers,NBA,"$695,046"
2205,frahmri01,2005-06,Minnesota Timberwolves,NBA,"$719,373"
2206,frahmri01,2007-08,Los Angeles Clippers,NBA,"$623,694"
2207,francst01,1999-00,Houston Rockets,NBA,"$3,020,520"
2208,francst01,2000-01,Houston Rockets,NBA,"$3,246,960"
2209,francst01,2001-02,Houston Rockets,NBA,"$3,473,520"
2210,francst01,2002-03,Houston Rockets,NBA,"$4,383,581"
2211,francst01,2003-04,Houston Rockets,NBA,"$10,960,000"
2212,francst01,2004-05,Orlando Magic,NBA,"$12,330,000"
2213,francst01,2005-06,Orlando Magic,NBA,"$13,700,000"
2214,francst01,2006-07,New York Knicks,NBA,"$15,070,000"
2215,francst01,2007-08,Portland Trail Blazers,NBA,"$15,070,000"
2216,francst01,2007-08,Houston Rockets,NBA,"$2,430,000"
2217,francst01,2008-09,Portland Trail Blazers,NBA,"$17,180,000"
2218,francst01,2008-09,Memphis Grizzlies,NBA,"$2,636,550"
2219,frankja01,2014-15,Memphis Grizzlies,NBA,"$163,296"
2220,frankja01,2014-15,Denver Nuggets,NBA,"$19,914"
2221,fraziti01,2014-15,Philadelphia 76ers,NBA,"$59,686"
2222,fraziti01,2014-15,Portland Trail Blazers,NBA,"$50,734"
2223,fraziti01,2015-16,Portland Trail Blazers,NBA,"$845,059"
2224,fraziti01,2015-16,New Orleans Pelicans,NBA,"$144,157"
2225,fredeji01,2011-12,Sacramento Kings,NBA,"$2,238,360"
2226,fredeji01,2012-13,Sacramento Kings,NBA,"$2,406,240"
2227,fredeji01,2013-14,Sacramento Kings,NBA,"$2,439,840"
2228,fredeji01,2014-15,New Orleans Pelicans,NBA,"$948,163"
2229,fredeji01,2015-16,San Antonio Spurs,NBA,"$507,711"
2230,fredeji01,2015-16,New York Knicks,NBA,"$59,731"
2231,fredeji01,2015-16,New Orleans Pelicans,NBA,"$54,812"
2232,freeljo01,2012-13,Portland Trail Blazers,NBA,"$3,013,512"
2233,freeljo01,2013-14,Portland Trail Blazers,NBA,"$2,897,976"
2234,freeljo01,2014-15,Portland Trail Blazers,NBA,"$3,013,512"
2235,freijma01,2004-05,New Orleans Hornets,NBA,"$352,388"
2236,freijma01,2004-05,Miami Heat,NBA,"$28,191"
2237,freijma01,2006-07,Atlanta Hawks,NBA,"$145,961"
2238,fryech01,2005-06,New York Knicks,NBA,"$2,162,880"
2239,fryech01,2006-07,New York Knicks,NBA,"$2,325,000"
2240,fryech01,2007-08,Portland Trail Blazers,NBA,"$2,487,240"
2241,fryech01,2008-09,Portland Trail Blazers,NBA,"$3,163,769"
2242,fryech01,2009-10,Phoenix Suns,NBA,"$2,000,000"
2243,fryech01,2010-11,Phoenix Suns,NBA,"$5,200,000"
2244,fryech01,2011-12,Phoenix Suns,NBA,"$5,600,000"
2245,fryech01,2012-13,Phoenix Suns,NBA,"$6,000,000"
2246,fryech01,2013-14,Phoenix Suns,NBA,"$6,400,000"
2247,fryech01,2014-15,Orlando Magic,NBA,"$8,175,476"
2248,fryech01,2015-16,Cleveland Cavaliers,NBA,"$7,807,579"
2249,gadzuda01,2002-03,Milwaukee Bucks,NBA,"$349,458"
2250,gadzuda01,2003-04,Milwaukee Bucks,NBA,"$563,679"
2251,gadzuda01,2004-05,Milwaukee Bucks,NBA,"$695,046"
2252,gadzuda01,2005-06,Milwaukee Bucks,NBA,"$4,750,000"
2253,gadzuda01,2006-07,Milwaukee Bucks,NBA,"$5,252,065"
2254,gadzuda01,2007-08,Milwaukee Bucks,NBA,"$5,751,130"
2255,gadzuda01,2008-09,Milwaukee Bucks,NBA,"$6,250,195"
2256,gadzuda01,2009-10,Milwaukee Bucks,NBA,"$6,749,260"
2257,gadzuda01,2010-11,New Jersey Nets,NBA,"$7,248,325"
2258,gaide01,2005-06,Philadelphia 76ers,NBA,"$92,396"
2259,gainere01,2003-04,Orlando Magic,NBA,"$1,353,120"
2260,gainere01,2004-05,Houston Rockets,NBA,"$1,454,640"
2261,gainere01,2005-06,Milwaukee Bucks,NBA,"$1,556,160"
2262,gainesu01,2009-10,Utah Jazz,NBA,"$269,169"
2263,gainesu01,2010-11,Minnesota Timberwolves,NBA,"$237,626"
2264,gainesu01,2010-11,Toronto Raptors,NBA,"$89,670"
2265,gainesu01,2011-12,New Jersey Nets,NBA,"$854,389"
2266,gallida01,2008-09,New York Knicks,NBA,"$2,873,520"
2267,gallida01,2009-10,New York Knicks,NBA,"$3,089,040"
2268,gallida01,2010-11,Denver Nuggets,NBA,"$3,304,560"
2269,gallida01,2011-12,Denver Nuggets,NBA,"$4,190,182"
2270,gallida01,2012-13,Denver Nuggets,NBA,"$9,439,000"
2271,gallida01,2013-14,Denver Nuggets,NBA,"$10,146,925"
2272,gallida01,2014-15,Denver Nuggets,NBA,"$10,854,850"
2273,gallida01,2015-16,Denver Nuggets,NBA,"$14,000,000"
2274,gallola01,2014-15,New York Knicks,NBA,"$235,762"
2275,gallola01,2015-16,New York Knicks,NBA,"$845,059"
2276,garbajo01,2006-07,Toronto Raptors,NBA,"$3,750,000"
2277,garbajo01,2007-08,Toronto Raptors,NBA,"$4,000,000"
2278,garbajo01,2008-09,Toronto Raptors,NBA,"$4,350,000"
2279,garcifr01,2005-06,Sacramento Kings,NBA,"$1,016,400"
2280,garcifr01,2006-07,Sacramento Kings,NBA,"$1,092,600"
2281,garcifr01,2007-08,Sacramento Kings,NBA,"$1,168,800"
2282,garcifr01,2008-09,Sacramento Kings,NBA,"$1,983,454"
2283,garcifr01,2009-10,Sacramento Kings,NBA,"$5,800,000"
2284,garcifr01,2010-11,Sacramento Kings,NBA,"$5,500,000"
2285,garcifr01,2011-12,Sacramento Kings,NBA,"$5,800,000"
2286,garcifr01,2012-13,Houston Rockets,NBA,"$6,100,000"
2287,garcifr01,2013-14,Houston Rockets,NBA,"$1,265,977"
2288,garcifr01,2014-15,Houston Rockets,NBA,"$1,316,809"
2289,gardnth01,2007-08,Chicago Bulls,NBA,"$101,451"
2290,gardnth01,2008-09,Atlanta Hawks,NBA,"$711,517"
2291,garneke01,1995-96,Minnesota Timberwolves,NBA,"$1,622,000"
2292,garneke01,1996-97,Minnesota Timberwolves,NBA,"$1,666,000"
2293,garneke01,1997-98,Minnesota Timberwolves,NBA,"$2,109,120"
2294,garneke01,1998-99,Minnesota Timberwolves,NBA,"$14,000,000"
2295,garneke01,1999-00,Minnesota Timberwolves,NBA,"$16,806,300"
2296,garneke01,2000-01,Minnesota Timberwolves,NBA,"$19,610,000"
2297,garneke01,2001-02,Minnesota Timberwolves,NBA,"$22,400,000"
2298,garneke01,2002-03,Minnesota Timberwolves,NBA,"$25,200,000"
2299,garneke01,2003-04,Minnesota Timberwolves,NBA,"$28,000,000"
2300,garneke01,2004-05,Minnesota Timberwolves,NBA,"$16,000,000"
2301,garneke01,2005-06,Minnesota Timberwolves,NBA,"$18,000,000"
2302,garneke01,2006-07,Minnesota Timberwolves,NBA,"$21,000,000"
2303,garneke01,2007-08,Boston Celtics,NBA,"$23,750,000"
2304,garneke01,2008-09,Boston Celtics,NBA,"$24,751,934"
2305,garneke01,2009-10,Boston Celtics,NBA,"$16,400,000"
2306,garneke01,2010-11,Boston Celtics,NBA,"$18,800,000"
2307,garneke01,2011-12,Boston Celtics,NBA,"$21,247,044"
2308,garneke01,2012-13,Boston Celtics,NBA,"$11,566,265"
2309,garneke01,2013-14,Brooklyn Nets,NBA,"$12,443,735"
2310,garneke01,2014-15,Minnesota Timberwolves,NBA,"$12,000,000"
2311,garneke01,2015-16,Minnesota Timberwolves,NBA,"$8,500,000"
2312,garredi02,2012-13,Phoenix Suns,NBA,"$473,604"
2313,garredi02,2014-15,Portland Trail Blazers,NBA,"$915,243"
2314,garripa01,1998-99,Phoenix Suns,NBA,"$740,000"
2315,garripa01,1999-00,Orlando Magic,NBA,"$952,800"
2316,garripa01,2000-01,Orlando Magic,NBA,"$1,019,280"
2317,garripa01,2001-02,Orlando Magic,NBA,"$1,569,691"
2318,garripa01,2002-03,Orlando Magic,NBA,"$2,350,000"
2319,garripa01,2003-04,Orlando Magic,NBA,"$2,643,750"
2320,garripa01,2004-05,Orlando Magic,NBA,"$2,937,500"
2321,garripa01,2005-06,Orlando Magic,NBA,"$3,231,250"
2322,garripa01,2006-07,Orlando Magic,NBA,"$3,525,000"
2323,garripa01,2007-08,Orlando Magic,NBA,"$3,818,750"
2324,gasolma01,2008-09,Memphis Grizzlies,NBA,"$3,093,333"
2325,gasolma01,2009-10,Memphis Grizzlies,NBA,"$3,240,000"
2326,gasolma01,2010-11,Memphis Grizzlies,NBA,"$3,480,000"
2327,gasolma01,2011-12,Memphis Grizzlies,NBA,"$12,922,194"
2328,gasolma01,2012-13,Memphis Grizzlies,NBA,"$13,891,359"
2329,gasolma01,2013-14,Memphis Grizzlies,NBA,"$14,860,523"
2330,gasolma01,2014-15,Memphis Grizzlies,NBA,"$15,829,688"
2331,gasolma01,2015-16,Memphis Grizzlies,NBA,"$19,700,000"
2332,gasolpa01,2001-02,Memphis Grizzlies,NBA,"$2,970,840"
2333,gasolpa01,2002-03,Memphis Grizzlies,NBA,"$3,193,680"
2334,gasolpa01,2003-04,Memphis Grizzlies,NBA,"$3,417,000"
2335,gasolpa01,2004-05,Memphis Grizzlies,NBA,"$4,318,481"
2336,gasolpa01,2005-06,Memphis Grizzlies,NBA,"$10,993,000"
2337,gasolpa01,2006-07,Memphis Grizzlies,NBA,"$12,364,000"
2338,gasolpa01,2007-08,Los Angeles Lakers,NBA,"$13,735,000"
2339,gasolpa01,2008-09,Los Angeles Lakers,NBA,"$15,106,000"
2340,gasolpa01,2009-10,Los Angeles Lakers,NBA,"$16,452,000"
2341,gasolpa01,2010-11,Los Angeles Lakers,NBA,"$17,823,000"
2342,gasolpa01,2011-12,Los Angeles Lakers,NBA,"$18,714,150"
2343,gasolpa01,2012-13,Los Angeles Lakers,NBA,"$19,000,000"
2344,gasolpa01,2013-14,Los Angeles Lakers,NBA,"$19,285,850"
2345,gasolpa01,2014-15,Chicago Bulls,NBA,"$7,128,000"
2346,gasolpa01,2015-16,Chicago Bulls,NBA,"$7,448,760"
2347,gayru01,2006-07,Memphis Grizzlies,NBA,"$2,242,290"
2348,gayru01,2007-08,Memphis Grizzlies,NBA,"$2,411,160"
2349,gayru01,2008-09,Memphis Grizzlies,NBA,"$2,579,400"
2350,gayru01,2009-10,Memphis Grizzlies,NBA,"$3,280,997"
2351,gayru01,2010-11,Memphis Grizzlies,NBA,"$13,603,750"
2352,gayru01,2011-12,Memphis Grizzlies,NBA,"$15,032,144"
2353,gayru01,2012-13,Toronto Raptors,NBA,"$16,460,538"
2354,gayru01,2013-14,Sacramento Kings,NBA,"$17,888,931"
2355,gayru01,2014-15,Sacramento Kings,NBA,"$19,317,325"
2356,gayru01,2015-16,Sacramento Kings,NBA,"$12,403,101"
2357,geeal01,2010-11,Cleveland Cavaliers,NBA,"$479,735"
2358,geeal01,2010-11,Washington Wizards,NBA,"$125,538"
2359,geeal01,2010-11,San Antonio Spurs,NBA,"$76,219"
2360,geeal01,2011-12,Cleveland Cavaliers,NBA,"$854,389"
2361,geeal01,2012-13,Cleveland Cavaliers,NBA,"$3,500,000"
2362,geeal01,2013-14,Cleveland Cavaliers,NBA,"$3,250,000"
2363,geeal01,2014-15,Portland Trail Blazers,NBA,"$1,063,384"
2364,geeal01,2015-16,New Orleans Pelicans,NBA,"$1,375,000"
2365,gelabmi01,2006-07,Seattle SuperSonics,NBA,"$802,000"
2366,gelabmi01,2007-08,Seattle SuperSonics,NBA,"$802,000"
2367,gelabmi01,2012-13,Minnesota Timberwolves,NBA,"$447,298"
2368,georgde01,1999-00,Los Angeles Lakers,NBA,"$790,440"
2369,georgde01,2000-01,Los Angeles Lakers,NBA,"$849,720"
2370,georgde01,2001-02,Los Angeles Lakers,NBA,"$834,250"
2371,georgde01,2002-03,Los Angeles Lakers,NBA,"$4,546,000"
2372,georgde01,2003-04,Los Angeles Lakers,NBA,"$4,546,000"
2373,georgde01,2004-05,Los Angeles Lakers,NBA,"$4,546,000"
2374,georgde01,2005-06,Los Angeles Lakers,NBA,"$5,000,600"
2375,georgde01,2006-07,Dallas Mavericks,NBA,"$1,974,259"
2376,georgde01,2007-08,Dallas Mavericks,NBA,"$2,369,111"
2377,georgde01,2008-09,Dallas Mavericks,NBA,"$1,600,000"
2378,georgde01,2009-10,Golden State Warriors,NBA,"$1,600,000"
2379,georgpa01,2010-11,Indiana Pacers,NBA,"$2,238,360"
2380,georgpa01,2011-12,Indiana Pacers,NBA,"$2,406,240"
2381,georgpa01,2012-13,Indiana Pacers,NBA,"$2,574,120"
2382,georgpa01,2013-14,Indiana Pacers,NBA,"$3,282,003"
2383,georgpa01,2014-15,Indiana Pacers,NBA,"$15,925,680"
2384,georgpa01,2015-16,Indiana Pacers,NBA,"$17,120,106"
2385,gibsoda01,2006-07,Cleveland Cavaliers,NBA,"$412,718"
2386,gibsoda01,2007-08,Cleveland Cavaliers,NBA,"$687,456"
2387,gibsoda01,2008-09,Cleveland Cavaliers,NBA,"$3,700,000"
2388,gibsoda01,2009-10,Cleveland Cavaliers,NBA,"$4,088,500"
2389,gibsoda01,2010-11,Cleveland Cavaliers,NBA,"$4,015,334"
2390,gibsoda01,2011-12,Cleveland Cavaliers,NBA,"$4,403,834"
2391,gibsoda01,2012-13,Cleveland Cavaliers,NBA,"$4,792,332"
2392,gibsota01,2009-10,Chicago Bulls,NBA,"$1,039,800"
2393,gibsota01,2010-11,Chicago Bulls,NBA,"$1,117,680"
2394,gibsota01,2011-12,Chicago Bulls,NBA,"$1,195,680"
2395,gibsota01,2012-13,Chicago Bulls,NBA,"$2,155,811"
2396,gibsota01,2013-14,Chicago Bulls,NBA,"$7,550,000"
2397,gibsota01,2014-15,Chicago Bulls,NBA,"$8,000,000"
2398,gibsota01,2015-16,Chicago Bulls,NBA,"$8,500,000"
2399,giddejr01,2008-09,Boston Celtics,NBA,"$957,120"
2400,giddejr01,2009-10,New York Knicks,NBA,"$1,028,880"
2401,gildetr01,2009-10,Memphis Grizzlies,NBA,"$26,917"
2402,gilled01,2004-05,Indiana Pacers,NBA,"$720,046"
2403,gilled01,2005-06,Indiana Pacers,NBA,"$819,551"
2404,gilled01,2007-08,New Jersey Nets,NBA,"$151,089"
2405,gilled01,2008-09,Milwaukee Bucks,NBA,"$387,613"
2406,ginobma01,2002-03,San Antonio Spurs,NBA,"$1,325,000"
2407,ginobma01,2003-04,San Antonio Spurs,NBA,"$1,457,500"
2408,ginobma01,2004-05,San Antonio Spurs,NBA,"$6,603,500"
2409,ginobma01,2005-06,San Antonio Spurs,NBA,"$7,428,937"
2410,ginobma01,2006-07,San Antonio Spurs,NBA,"$8,254,375"
2411,ginobma01,2007-08,San Antonio Spurs,NBA,"$9,079,811"
2412,ginobma01,2008-09,San Antonio Spurs,NBA,"$9,905,248"
2413,ginobma01,2009-10,San Antonio Spurs,NBA,"$10,728,130"
2414,ginobma01,2010-11,San Antonio Spurs,NBA,"$11,854,584"
2415,ginobma01,2011-12,San Antonio Spurs,NBA,"$12,981,038"
2416,ginobma01,2012-13,San Antonio Spurs,NBA,"$14,107,492"
2417,ginobma01,2013-14,San Antonio Spurs,NBA,"$7,500,000"
2418,ginobma01,2014-15,San Antonio Spurs,NBA,"$7,000,000"
2419,ginobma01,2015-16,San Antonio Spurs,NBA,"$2,814,000"
2420,giricgo01,2002-03,Memphis Grizzlies,NBA,"$1,400,000"
2421,giricgo01,2003-04,Orlando Magic,NBA,"$1,540,000"
2422,giricgo01,2004-05,Utah Jazz,NBA,"$4,000,000"
2423,giricgo01,2005-06,Utah Jazz,NBA,"$4,000,000"
2424,giricgo01,2006-07,Utah Jazz,NBA,"$4,000,000"
2425,giricgo01,2007-08,Philadelphia 76ers,NBA,"$4,000,000"
2426,gladnmi01,2011-12,Miami Heat,NBA,"$248,263"
2427,glynian01,2006-07,Seattle SuperSonics,NBA,"$161,061"
2428,goberru01,2013-14,Utah Jazz,NBA,"$1,078,800"
2429,goberru01,2014-15,Utah Jazz,NBA,"$1,127,400"
2430,goberru01,2015-16,Utah Jazz,NBA,"$1,175,880"
2431,goldwan01,1996-97,Charlotte Hornets,NBA,"$250,000"
2432,goldwan01,1997-98,Denver Nuggets,NBA,"$330,000"
2433,goldwan01,2002-03,San Antonio Spurs,NBA,"$139,925"
2434,goldwan01,2004-05,Milwaukee Bucks,NBA,"$116,713"
2435,goldwan01,2005-06,Los Angeles Clippers,NBA,"$74,652"
2436,gomesry01,2005-06,Boston Celtics,NBA,"$428,762"
2437,gomesry01,2006-07,Boston Celtics,NBA,"$664,209"
2438,gomesry01,2007-08,Minnesota Timberwolves,NBA,"$770,610"
2439,gomesry01,2008-09,Minnesota Timberwolves,NBA,"$3,650,000"
2440,gomesry01,2009-10,Minnesota Timberwolves,NBA,"$3,867,500"
2441,gomesry01,2010-11,Los Angeles Clippers,NBA,"$4,000,000"
2442,gomesry01,2011-12,Los Angeles Clippers,NBA,"$4,000,000"
2443,gomesry01,2012-13,Los Angeles Clippers,NBA,"$4,000,000"
2444,gomesry01,2013-14,Oklahoma City Thunder,NBA,"$1,186,459"
2445,goodedr01,2002-03,Memphis Grizzlies,NBA,"$2,794,920"
2446,goodedr01,2003-04,Orlando Magic,NBA,"$3,004,560"
2447,goodedr01,2004-05,Cleveland Cavaliers,NBA,"$3,214,080"
2448,goodedr01,2005-06,Cleveland Cavaliers,NBA,"$4,065,811"
2449,goodedr01,2006-07,Cleveland Cavaliers,NBA,"$6,645,402"
2450,goodedr01,2007-08,Chicago Bulls,NBA,"$6,453,416"
2451,goodedr01,2008-09,Sacramento Kings,NBA,"$7,151,183"
2452,goodedr01,2009-10,Los Angeles Clippers,NBA,"$4,500,000"
2453,goodedr01,2010-11,Milwaukee Bucks,NBA,"$5,760,000"
2454,goodedr01,2011-12,Milwaukee Bucks,NBA,"$6,226,200"
2455,goodedr01,2012-13,Milwaukee Bucks,NBA,"$6,687,400"
2456,goodedr01,2014-15,Milwaukee Bucks,NBA,"$6,680,000"
2457,goodedr01,2014-15,Washington Wizards,NBA,"$1,448,000"
2458,goodedr01,2015-16,Washington Wizards,NBA,"$3,300,000"
2459,goodwar01,2013-14,Phoenix Suns,NBA,"$1,064,400"
2460,goodwar01,2014-15,Phoenix Suns,NBA,"$1,112,280"
2461,goodwar01,2015-16,Phoenix Suns,NBA,"$1,160,160"
2462,gordoaa01,2014-15,Orlando Magic,NBA,"$3,992,040"
2463,gordoaa01,2015-16,Orlando Magic,NBA,"$4,171,680"
2464,gordobe01,2004-05,Chicago Bulls,NBA,"$3,358,320"
2465,gordobe01,2005-06,Chicago Bulls,NBA,"$3,610,200"
2466,gordobe01,2006-07,Chicago Bulls,NBA,"$3,862,080"
2467,gordobe01,2007-08,Chicago Bulls,NBA,"$4,881,669"
2468,gordobe01,2008-09,Chicago Bulls,NBA,"$6,404,750"
2469,gordobe01,2009-10,Detroit Pistons,NBA,"$10,000,000"
2470,gordobe01,2010-11,Detroit Pistons,NBA,"$10,800,000"
2471,gordobe01,2011-12,Detroit Pistons,NBA,"$11,600,000"
2472,gordobe01,2012-13,Charlotte Bobcats,NBA,"$12,400,000"
2473,gordobe01,2013-14,Charlotte Bobcats,NBA,"$13,200,000"
2474,gordobe01,2014-15,Orlando Magic,NBA,"$4,500,000"
2475,gordodr01,2014-15,Philadelphia 76ers,NBA,"$40,000"
2476,gordoer01,2008-09,Los Angeles Clippers,NBA,"$2,623,200"
2477,gordoer01,2009-10,Los Angeles Clippers,NBA,"$2,819,880"
2478,gordoer01,2010-11,Los Angeles Clippers,NBA,"$3,016,680"
2479,gordoer01,2011-12,New Orleans Hornets,NBA,"$3,831,184"
2480,gordoer01,2012-13,New Orleans Hornets,NBA,"$13,668,750"
2481,gordoer01,2013-14,New Orleans Pelicans,NBA,"$14,283,844"
2482,gordoer01,2014-15,New Orleans Pelicans,NBA,"$14,898,938"
2483,gordoer01,2015-16,New Orleans Pelicans,NBA,"$15,514,031"
2484,gortama01,2007-08,Orlando Magic,NBA,"$427,163"
2485,gortama01,2008-09,Orlando Magic,NBA,"$711,517"
2486,gortama01,2009-10,Orlando Magic,NBA,"$5,854,000"
2487,gortama01,2010-11,Phoenix Suns,NBA,"$6,322,320"
2488,gortama01,2011-12,Phoenix Suns,NBA,"$6,790,640"
2489,gortama01,2012-13,Phoenix Suns,NBA,"$7,258,960"
2490,gortama01,2013-14,Washington Wizards,NBA,"$7,727,280"
2491,gortama01,2014-15,Washington Wizards,NBA,"$10,434,782"
2492,gortama01,2015-16,Washington Wizards,NBA,"$11,217,391"
2493,goudean01,2011-12,Los Angeles Lakers,NBA,"$473,604"
2494,goudean01,2015-16,Houston Rockets,NBA,"$200,600"
2495,grahajo01,2005-06,Toronto Raptors,NBA,"$1,388,400"
2496,grahajo01,2006-07,Toronto Raptors,NBA,"$1,492,440"
2497,grahajo01,2007-08,Toronto Raptors,NBA,"$1,596,600"
2498,grahajo01,2008-09,Toronto Raptors,NBA,"$2,449,184"
2499,grahajo01,2009-10,Denver Nuggets,NBA,"$884,881"
2500,grahajo01,2010-11,Cleveland Cavaliers,NBA,"$992,680"
2501,grahast01,2005-06,Houston Rockets,NBA,"$48,630"
2502,grahast01,2006-07,Portland Trail Blazers,NBA,"$259,204"
2503,grahast01,2007-08,Indiana Pacers,NBA,"$770,610"
2504,grahast01,2008-09,Indiana Pacers,NBA,"$826,269"
2505,grahast01,2009-10,Charlotte Bobcats,NBA,"$884,881"
2506,grahast01,2010-11,New Jersey Nets,NBA,"$992,680"
2507,grangda01,2005-06,Indiana Pacers,NBA,"$1,318,920"
2508,grangda01,2006-07,Indiana Pacers,NBA,"$1,417,800"
2509,grangda01,2007-08,Indiana Pacers,NBA,"$1,516,800"
2510,grangda01,2008-09,Indiana Pacers,NBA,"$2,329,805"
2511,grangda01,2009-10,Indiana Pacers,NBA,"$9,930,500"
2512,grangda01,2010-11,Indiana Pacers,NBA,"$10,973,202"
2513,grangda01,2011-12,Indiana Pacers,NBA,"$12,015,904"
2514,grangda01,2012-13,Indiana Pacers,NBA,"$13,058,606"
2515,grangda01,2013-14,Philadelphia 76ers,NBA,"$14,021,788"
2516,grangda01,2014-15,Phoenix Suns,NBA,"$2,077,000"
2517,grangda01,2015-16,Detroit Pistons,NBA,"$2,170,465"
2518,grantbr01,1994-95,Sacramento Kings,NBA,"$808,000"
2519,grantbr01,1995-96,Sacramento Kings,NBA,"$1,050,000"
2520,grantbr01,1996-97,Sacramento Kings,NBA,"$1,293,000"
2521,grantbr01,1997-98,Portland Trail Blazers,NBA,"$5,000,000"
2522,grantbr01,1998-99,Portland Trail Blazers,NBA,"$6,000,000"
2523,grantbr01,1999-00,Portland Trail Blazers,NBA,"$7,680,862"
2524,grantbr01,2000-01,Miami Heat,NBA,"$8,900,000"
2525,grantbr01,2001-02,Miami Heat,NBA,"$9,925,076"
2526,grantbr01,2002-03,Miami Heat,NBA,"$11,027,862"
2527,grantbr01,2003-04,Miami Heat,NBA,"$12,130,648"
2528,grantbr01,2004-05,Los Angeles Lakers,NBA,"$13,233,434"
2529,grantbr01,2005-06,Los Angeles Lakers,NBA,"$14,336,220"
2530,grantbr01,2005-06,Phoenix Suns,NBA,"$1,670,000"
2531,grantbr01,2006-07,Los Angeles Lakers,NBA,"$14,848,080"
2532,grantbr01,2006-07,Boston Celtics,NBA,"$1,938,870"
2533,grantje01,2014-15,Philadelphia 76ers,NBA,"$884,879"
2534,grantje01,2015-16,Philadelphia 76ers,NBA,"$845,059"
2535,grayaa01,2007-08,Chicago Bulls,NBA,"$427,163"
2536,grayaa01,2008-09,Chicago Bulls,NBA,"$711,517"
2537,grayaa01,2009-10,New Orleans Hornets,NBA,"$1,000,497"
2538,grayaa01,2010-11,New Orleans Hornets,NBA,"$1,028,840"
2539,grayaa01,2011-12,Toronto Raptors,NBA,"$2,500,000"
2540,grayaa01,2012-13,Toronto Raptors,NBA,"$2,575,000"
2541,grayaa01,2013-14,Toronto Raptors,NBA,"$2,690,875"
2542,grayaa01,2014-15,Detroit Pistons,NBA,"$1,227,985"
2543,grayaa01,2015-16,Detroit Pistons,NBA,"$452,059"
